url_id,url,source,registered_domain,identifier,category
157,https://exploreai.vercel.app/,bingsearch,vercel.app,7dc008035af406a1005815ec18ff0e77bd64a7a750faa45ba99fce53f7589e52,benign
158,https://gba-iota.vercel.app/,bingsearch,vercel.app,44db905974099e0bdc812d538819d0c09fad30b50d2fcfa4122355d1df82bc4b,benign
159,https://another-anime-app.vercel.app/,bingsearch,vercel.app,abd10bcfa0d358480f8a08649ffb435f857949cea98cd3ad25a8490eec07eef7,benign
160,https://khodamonline.vercel.app/,bingsearch,vercel.app,8a4796d75c34e599830b3b98f4acb281f32442d6b7a514f1bc3a8d4bb69782f3,benign
161,https://covercons.vercel.app/,bingsearch,vercel.app,61bc68297fb9d2ff447559ddabf01bca8b5ab7222c9753e165340613b24f0455,benign
162,https://next-js-player.vercel.app/,bingsearch,vercel.app,6597b55585f77a79487421df09954da69b43f3ff2d9026e5e4592cf2f0c55f60,benign
163,https://astro-design-system.vercel.app/,bingsearch,vercel.app,08a74fba523ac6fbdf54ee98bf883844f9b042b72b6350e954cf2b4022e41936,benign
164,https://celeris-web.vercel.app/,bingsearch,vercel.app,3cda7e55e45b60e02a323126e453a999f8ef2fe39601b06a5766af7ffe668720,benign
165,https://json-color-palette-generator.vercel.app/,bingsearch,vercel.app,8421a5a69c01123b55470f442459db166a079ca017e8c463cbb1450a5bebdfd1,benign
166,https://electramod-home.vercel.app/,bingsearch,vercel.app,16027645ad1c82d2509d750bdd3534b54915c0a13019b57b70ed4c635bb4dbd0,benign
167,https://gba-mu.vercel.app/,bingsearch,vercel.app,bac0e02d794dcfc374e079354a44a1d0a44d4db2c34adb60d94f47d572d38603,benign
168,https://coworking-guide.vercel.app/,bingsearch,vercel.app,20d5609d7c8a83452cead80159c50aac9c17f7ea09cac0336b84da7a1aa8f3d7,benign
169,https://ec2-35-163-71-21.us-west-2.compute.amazonaws.com/fashion_shows/elan-collection-at-pfdc-sunsilk-fashion-week-2014-day-2/,commoncrawl,amazonaws.com,0d2bd7b2b4ba42ef5d057dcee29a31c9e434455ef6b38b05d33891fe0dfe143e,benign
170,https://tfrrs-rails-alb-1242541003.us-east-1.elb.amazonaws.com/results/77027/4650967/Middleburys_New_England_Small_College_Invitational/Mens-Distance-Medley-Relay,commoncrawl,amazonaws.com,08218f710f5264774229ab8a603e68ac7585172a3722c311f8660f78aa9e17b2,benign
171,http://ec2-52-0-68-12.compute-1.amazonaws.com/testimonials/steve-painter/,commoncrawl,amazonaws.com,2feade768b8988e6d1d0bef7d3082c7f387ac9f7dfe70d0acddf275fdbed1eb4,benign
172,https://muuseo-1223402811.ap-northeast-1.elb.amazonaws.com/jreast7700/items/821,commoncrawl,amazonaws.com,15cc5139117a482e827f2be3a8d204bcfba2788ad587d912a7ced1337f9c43b5,benign
173,https://shopchempep20210225-660661399.us-west-2.elb.amazonaws.com/product/ac4glcnalk-500mg/,commoncrawl,amazonaws.com,9ed4ee000bd706b893b8a4f7a18b4972cb38402bf86f4b5038759585d59a2407,benign
174,https://7ef9572ed596cf378cf88b88c8ae2cb6-1738261457.us-east-2.elb.amazonaws.com/this-1020-year-old-japanese-shop-knows-how-to-survive-crises/,commoncrawl,amazonaws.com,69e89a079c7492d995af05b2292a56ccfc399679f55ccb69ebe9cd8c35ee46b1,benign
175,https://muuseo-1223402811.ap-northeast-1.elb.amazonaws.com/tags/%E3%83%95%E3%82%A7%E3%83%AB%E3%82%B9%E3%82%BF%E3%83%83%E3%83%9A%E3%83%B3,commoncrawl,amazonaws.com,2f4a777f735ee499e85ab66fbc911c286a1d71cf3844ad72b88386a476e1c736,benign
176,http://monolog-lb-1897615661.ap-northeast-1.elb.amazonaws.com/item/49186857/price/miyagi,commoncrawl,amazonaws.com,e9f600bb7f5666022e3aef2424140f9edd8233a03aa2d60e37333712b0e1e198,benign
