url_id,url,source,registered_domain,identifier,category
53,https://t.co/sDiIQSub42,bingsearch,t.co,f3304ef8545d3d7d4e35ddf6ceade7f691d616a3fe8bcd9ce6d5989e1a7d3986,benign
54,https://t.co/vKKDZN0U6Z,bingsearch,t.co,693a6b5fe7fdfd7f4e229c9532987eeddf00f412d62023fe01be2838b42d0de3,benign
55,https://t.co/1ZUVUwg6po,bingsearch,t.co,b01bdd35f6fe96e1547c7702318f8e49bd56394f0e73c198ad0171434e2a0c77,benign
56,https://t.co/NtOIMM2L1R,bingsearch,t.co,9a294958070813202c811250407991e873e832d67d4b47da1407ad1a4d61dc62,benign
57,https://t.co/zgMgDUd1HY,bingsearch,t.co,b677924b018f8d8491ab24b9a784a65ebdb59cbd77e6fc5c780780a32d293d8e,benign
58,https://t.co/FJoT3uqzhc,bingsearch,t.co,35746845cc8132f8e77c0bc328864cca15a733fe81bbd734211f39ba8518b5fb,benign
59,https://t.co/VTJCjH92uh,bingsearch,t.co,ed4f0d9b3f8c5b766f897a790ef7686fc1593adf35920f326831484207f1b134,benign
60,https://t.co/5F3HVz1uh6,bingsearch,t.co,2a3ca67c8b2865160f515a86480010f86db33cb627d0cc1b7e031f5d12dca238,benign
61,https://t.co/hgHtiDyoSk,bingsearch,t.co,f4163e70adb915446b760b03b5f59464cf679f595f964cdd5c6933f87d3becb9,benign
62,https://t.co/R1zONshb9P,bingsearch,t.co,9e09c1cdf7540ba21335ac92cc8cf411d097c37289bdae554a6c3b0c901d3137,benign
63,https://t.co/RygMC1OWCj,bingsearch,t.co,c0740fca0e24c8bb9dba1773982f9b46806cbec149f885b511d10a3ab31c183e,benign
64,https://t.co/HnFbIowknq,bingsearch,t.co,d53ebebad004e3aa45432afd9a0a07d02f63a016299df7edc1d94e5f156dd6d4,benign
65,https://t.co/3C33aLiaVQ,bingsearch,t.co,a6d95dba0b9b901dd41a9f011e54d42b862d7728b6417851f70507823eb656da,benign
66,https://t.co/dFoiOk0noP,bingsearch,t.co,824a9a4064be7f2c1644fff4b38d9fcbadc44db5a5dd27fb616b63ee7a06b9a0,benign
67,https://t.co/QEnKfoH2fs,bingsearch,t.co,37ce2c5bc2a5877b01328fdc7c5aaef6ee88bcf5b113d1159ed20a3b5f5dbb85,benign
68,https://t.co/SfADnPaNKA,bingsearch,t.co,2808a3ce100e818507493976655e46baa0df5b504df33bba3b49e4c4de33dfe8,benign
69,https://t.co/TX5ZRxRwaM,bingsearch,t.co,f3f488b698836e8fc3872bc680e1916c248003e00c43e6e0bf5ba2680b74fb39,benign
70,https://t.co/IyEzDnLnon,bingsearch,t.co,696029248ce4f2178b038a6f67e95ad00051b447c6bbd446dd0b82c22ef0fa41,benign
71,https://t.co/KVzmz9007j,bingsearch,t.co,9ba1b6de8a835673f30e3dd4a741a7dc848e397608cfa30d437cc497dfc095c9,benign
72,https://t.co/tX3ODnOaQu,bingsearch,t.co,a45a4dcd7b958b2881593fd70a23e216f03371dc60078c5adb8fa54840f6491f,benign
73,https://t.co/F1oLRuHpR2,bingsearch,t.co,448d6b73c85fc6686dd5bfac20e2f4dd76ba23a6222bacc7e270a7c853ab1331,benign
74,https://t.co/McxzdnSmns,bingsearch,t.co,ac4514f90b10066c6abde4765de38a7ddbb3fe97a3e6f74d661d1700e8c72422,benign
75,https://t.co/olt70JzraM,bingsearch,t.co,761a5b1cf73462259e5b91984d400fe6090c62168d9a607eddf011372f06e6df,benign
76,https://t.co/jw7rvVltgg,bingsearch,t.co,6ff61c84f57d7168c3464624409f5e073a6fcc76ca9d01de6a65427b0b8b887d,benign
77,https://t.co/hnVL1b9134,bingsearch,t.co,bac908ad0b3f3d8d5f72350132654924add4762d99e9385bba8d9244439ea9bd,benign
78,https://t.co/kbedUJL3xM,bingsearch,t.co,87827c61c1096605434d7ffcd92f8b1dae6533fc305feced4c3cedcb5a9b16aa,benign
79,https://t.co/VrOpSbstL1,bingsearch,t.co,249eb07e75ae7d4cb0649161ce928abec66165e975916779f7cd79b8c0159d14,benign
80,https://astro-micro.vercel.app/,bingsearch,vercel.app,39ed213615afdb1888d99498d2d6749c5a34fef922c317e57a274c995dd4a91b,benign
81,https://genre-substantif.vercel.app/,bingsearch,vercel.app,5a855fada4e90d808d2e18c037ef7f5b94b66efc1f808f50c69c812b2113a4a1,benign
82,https://the-ignited-space.vercel.app/,bingsearch,vercel.app,12a22cd6c6bc6eb4d639fd954453036d029bdf952da298006254f2854e5ed905,benign
83,https://snapstudy-makaut.vercel.app/,bingsearch,vercel.app,0c72126d49a72fe0ecf969aa3c801ae6d1903ecd4d1737a4284651bbde6a1f21,benign
84,https://rebass-v3.vercel.app/,bingsearch,vercel.app,732ebf4e7f2e9e376fda939cc48d71129c1c93ec5839c7f38035e98be07eb002,benign
85,https://musicclubvitc.vercel.app/,bingsearch,vercel.app,63a417d20c7fcf59f46cec8b61232104d82554bf67bbe39ec2b8f77617ae254c,benign
86,https://gitignore-generator.vercel.app/,bingsearch,vercel.app,a82c70f0fdb7c11d5457fef89bb284ba14d8c8175a3abbfb987090e22875a41e,benign
87,https://stylotabs.vercel.app/,bingsearch,vercel.app,c42bcc73427d1b50c115d7b647f662d99bc01485fae9a6594d25da4029fd06fa,benign
88,https://educhain-community-faucet.vercel.app/,bingsearch,vercel.app,b4d879c835a143b8e14476c03d9dd8b8c3b7512d75de7e047e1abbb0a3ede202,benign
89,https://figmatocode.vercel.app/,bingsearch,vercel.app,e95995b85e62605ebcbdea9567baa6bf7559b881ebf897567ce6996717eec2b8,benign
90,https://chakra-templates.vercel.app/,bingsearch,vercel.app,dbf6189471abd0909c671e6da0ae6df587cbdb95b101386b1a36a68100e20d43,benign
91,https://abyss-browser-old.vercel.app/,bingsearch,vercel.app,10ffea2b112d5c6c282fc6a497a1001a711eb7194bbbedd72c09d515ccc79ccd,benign
92,https://tailwindcss-forms.vercel.app/,bingsearch,vercel.app,a95acd71ac86c7d577c488761c1bb9635fa12638026189d1d449541ab1368eb6,benign
93,https://iicccs-aec-ece-home-page.vercel.app/,bingsearch,vercel.app,f3f3abb422ef61db7d20c36d8839aa2076777266aaa2a2a7c12f8cc53bdf0a54,benign
94,https://sway-farm.vercel.app/,bingsearch,vercel.app,a49aa45be487b0212a5729648892a46f57aa11ea3326c14ed9681ef002683f42,benign
95,https://soullocke.vercel.app/,bingsearch,vercel.app,8ac62c2735dd59fd337861f7fbf403563eef3b1792f5db0559018ea204c4afb9,benign
96,https://shadcn-extension.vercel.app/,bingsearch,vercel.app,986885e387a44d350406dec3d6aa319264c35bac1fdc3bf107ad26710578901f,benign
97,https://chatgpt-prompt-splitter.vercel.app/,bingsearch,vercel.app,cde198e1faec5acfe3375fa34d0cc9894d6bfabd703a9ea391e2575d561bf910,benign
98,https://cotl-save-editor.vercel.app/,bingsearch,vercel.app,fe3469092f6492f304bf3571ad5383d97be0f25e2e6a3c1f03df07c9c6a11105,benign
99,https://nxt-readme.vercel.app/,bingsearch,vercel.app,33e8fc98c6189aadef427db31349708be7bd17301343d4ad44812274c14118b3,benign
100,https://arzzam-bing-search-bot.vercel.app/,bingsearch,vercel.app,02813c1e051db5c5b534487d0291e9d9e7e206c47ffc96b740586f8384ef8e2f,benign
101,https://dfa-simulator.vercel.app/,bingsearch,vercel.app,893cabbe24718c6ac907ced16e527bd9b38347068e5d0e7ff08146e27531deaf,benign
102,https://caro-offline.vercel.app/,bingsearch,vercel.app,d989dda62f1cf85f6f69c8ec4060f3f1b8a634db47fe39f3351f726a3e1b25be,benign
103,https://a-swart-psi.vercel.app/,bingsearch,vercel.app,1e429084756985fa720aa8a244b6a985ffadbfdbe5a2557cc8ed158c275c5947,benign
104,https://vue3-lottie.vercel.app/,bingsearch,vercel.app,f889291a59d4de0d4901be7275cd20d5c90a878c199982172ec7ca750664132b,benign
105,https://one-api-martialbe.vercel.app/,bingsearch,vercel.app,6c4a783d9790a3ade11d898c2366071658fbba88aa8c52488cd2b2ffc82b928c,benign
106,https://graphgpt.vercel.app/,bingsearch,vercel.app,4830479dc1f31dc742d1bce3bcf535bca445a258475412e4607df67bb8c85918,benign
107,https://mylxp.vercel.app/,bingsearch,vercel.app,8b9f8f132b86fb008ff44dfd3057609ad30a64ef0dc3bbb442753bfbfa274667,benign
108,https://book-translator.vercel.app/,bingsearch,vercel.app,05c190a82df6cd598641e71077d08dbd5d690e7da33684823b48e8d4b6cb137d,benign
109,https://weboris.vercel.app/,bingsearch,vercel.app,88912d3441161d70175713d958f5602b5fa9dcc55c7bae1201ee83073eafc332,benign
110,https://techy-api.vercel.app/,bingsearch,vercel.app,030f89d1ebb374a5ba796dd7b612e72734f299f640d7557c7426bcedd57a7331,benign
111,https://app-router.vercel.app/,bingsearch,vercel.app,9d557507f402321ca1d65a74366536c4b8315863c40bc5344853a60ecfff6b4b,benign
112,https://chrome-ai-demo.vercel.app/,bingsearch,vercel.app,b42cacf9861b198dd94a014c9ed1ba8ed9efe68683bf8f6d2f11825ccc020bb8,benign
113,https://spend-billgates-money.vercel.app/,bingsearch,vercel.app,cdf51ec31f49dcb7fa425c6acded86f0ad61cccd8e294f109e8ddc4802de7a03,benign
114,https://the-wild-oasis-website.vercel.app/,bingsearch,vercel.app,ade0c5372120495989cbe029f05629d786ce33c360fc2178492f1094a2968f97,benign
115,https://viking-language-dictionary.vercel.app/,bingsearch,vercel.app,a5243eda3151bc897a66027ef8f082a33346a5011a76553d0c810e9a0f86e880,benign
116,https://shadcn-chat.vercel.app/,bingsearch,vercel.app,4ec5c3f88beb0c131a4f44ff6276e30c1885d1c8e9129bda9e3edfc7912f499c,benign
117,https://dramalama.vercel.app/,bingsearch,vercel.app,0b8707da8b5fd5f4e5ed09e7a489cd0b301c11f978924e58bafe227866aec630,benign
118,https://oot-mm-rando-check.vercel.app/,bingsearch,vercel.app,921e4db879d68b0ad6290dea9efaa6f209536d064ac91118999ff7bede801e60,benign
119,https://arkanfonts.vercel.app/,bingsearch,vercel.app,0f3f7b7844fc474e1e11c9d646b2a2060302e1e10cbf25b00731fbea708a81ab,benign
120,https://next-blog-starter.vercel.app/,bingsearch,vercel.app,43fae908d892f45c33d711b298e8d59856dac2f3b255ff6afb4a293f9e604f95,benign
121,https://slimeimwiki2-0.vercel.app/,bingsearch,vercel.app,2bf912283042c70ad715e33cd0c1c71916f6cde11c6c8fb266e83f317f9db6a9,benign
122,https://op-tcg-sim-deck-converter.vercel.app/,bingsearch,vercel.app,1bd118f07b4642549c25bb29b821da705565711f2dfb987f968d8564ff75d15d,benign
123,https://spotistats.vercel.app/,bingsearch,vercel.app,9c668bfe0f64e40e8366ac456bb6d7b4cf9b007a76d1b98303b0920c49bfafc4,benign
124,https://sanyoshimaru.vercel.app/,bingsearch,vercel.app,2ce553b37fd1c6d30268147db0f54c15d52906c1e96f03bf7b8185820bea6ac9,benign
125,https://old-norwegian-dictionary.vercel.app/,bingsearch,vercel.app,29374cfb393400aba2499be4c649c0eee8d161003c771b2b2b1051825d883186,benign
126,https://simbadev.vercel.app/,bingsearch,vercel.app,461709a9a5474cd81ffaa053daea1e036c010b632e6aa5d3516c042c1f7c5ba4,benign
127,https://element-tiptap.vercel.app/,bingsearch,vercel.app,dc7760515a0c2a33ceccfc00109b926ece9c228a833623a060428d218ad106b0,benign
128,https://aituber-kit.vercel.app/,bingsearch,vercel.app,d35ead5c5ff8db7cc6dad4369575905af85656126d7a4f1cdedb6414428932ac,benign
129,https://linked-list-visualizer.vercel.app/,bingsearch,vercel.app,ec12dfae3fba5ef566e91b7daa74c4387306906853feb61173a2882f76d53d53,benign
130,https://nichebot.vercel.app/,bingsearch,vercel.app,ec87fb636a616540d6bc58e59d3a575d9f8904f994dd038f13854d7072fa62ab,benign
131,https://yota-maeda.vercel.app/,bingsearch,vercel.app,c95c7c811223ba0d045c71883009831930afd0215c3d9e1fb0a223047803d451,benign
132,https://messit-frontend.vercel.app/,bingsearch,vercel.app,d4864be11a42c8bdfc819a5a1f7338be9f59916c8c937e27b9e5e0f79fa99acc,benign
133,https://array-3d-viz.vercel.app/,bingsearch,vercel.app,7f73215245eda846be51833c4f77c206dd431c307be5471d190c0d1d852e56c4,benign
134,https://reactle.vercel.app/,bingsearch,vercel.app,6c840647f115ea1f45ac300da9b6d281c4a79ed48e75bb3c66dae1b537c596db,benign
135,https://newton.vercel.app/,bingsearch,vercel.app,9b48d50e30a5cac8d1559f270491967632bea5252028b1e0e2322c9c107fab5f,benign
136,https://aosp-extended.vercel.app/,bingsearch,vercel.app,9ea29b060d2e7e91659f0304db66f31166fa0a742ffda04f73bd1dd552d8d0a0,benign
137,https://stratagem-hero-trainer.vercel.app/,bingsearch,vercel.app,0a1e873cd090076f7fee65c5d0b357bce00f12e9714e4ff18e80094e91b032a1,benign
138,https://axiom-bank-frontend.vercel.app/,bingsearch,vercel.app,2967fb8f5333772d77e6e1dbce609702c156b8e5ee59cc341f3e92c9c1ebb028,benign
139,https://xiaomitn.vercel.app/,bingsearch,vercel.app,9683c8177204179103485fe251960eac8ff25d838bc5fb8ef77bf961c61af15c,benign
140,https://icaiccit2024.vercel.app/,bingsearch,vercel.app,8591ab74d148ddfb10349cdece6026b8e75f509ca35999a6b5c3f5da86f0da74,benign
141,https://hollywoodle.vercel.app/,bingsearch,vercel.app,268f7917bd7df6b12453e7f52cc73c6a2b7e46f01b5a984212447aa3f72b23f7,benign
142,https://arraydocumentation.vercel.app/,bingsearch,vercel.app,5b602c33e91e6182c60098a919bc39400d759672985b0f472a020127cc002949,benign
143,https://solana-asset-recovery.vercel.app/,bingsearch,vercel.app,0a6e546e088deb7080ca6cbd119f668d329615ed41ac62bcc3ba5ca0ae3a37d3,benign
144,https://marqueeck.vercel.app/,bingsearch,vercel.app,988b4b96f106524806bb2351304cbf6fe621add86db78a734dfdf8aaf7182673,benign
145,https://windows99dev.vercel.app/,bingsearch,vercel.app,45b223ab1a01582af845f4c5c2254f0c6a31aed679aa3175eaec1c53192a2c04,benign
146,https://jkt48membersorter.vercel.app/,bingsearch,vercel.app,d9eacde79c62ee760f0785a81a30fdaecefef8acb965adcfbbcbf61741027d82,benign
147,https://vrseat.vercel.app/,bingsearch,vercel.app,bca3fd1166c3713a5ad8ad6254b1dae591dcfd0429c5870bf8a7a279d02b7e17,benign
148,https://aniproject-dev.vercel.app/,bingsearch,vercel.app,b69cfc47aa8a3f6fb29cebe5cbff3c07c9e202b70a357e0677a0b91434336b5e,benign
149,https://as-builder.vercel.app/,bingsearch,vercel.app,a0b77f989cb01fad248459bb7d6ec407136878cc6db925caf7b367f1d4243993,benign
150,https://jeeneetards24.vercel.app/,bingsearch,vercel.app,f3b7c681eefbf4cc829993721e16c12427d679907d99d4309af3439119b6f318,benign
151,https://resentcli.vercel.app/,bingsearch,vercel.app,9f9fcaaa5a20d2278b9ad9da311238363b31538f08e77b787766481d13b3cc65,benign
152,https://meterialyou.vercel.app/,bingsearch,vercel.app,9af29fa0dd8b2d62711ad2cbfba23bdcdfa08f38f9ddfb934f09466fc8ca7013,benign
153,https://cobe.vercel.app/,bingsearch,vercel.app,de451f8688c3477bfcd18567302fd32bb4fdf49d1e08a42074956e673e950b91,benign
154,https://bing-chat.vercel.app/,bingsearch,vercel.app,bed58e11556ec6a759891e23d1fc212f13d8ed5813d8d851e41533010a8c3dc2,benign
155,https://everycolor.vercel.app/,bingsearch,vercel.app,5b0e47eccb2e79d077b8e6fdc62f1843e58517764e78f8cc0cfe322c905e4774,benign
156,https://zebrafell.vercel.app/,bingsearch,vercel.app,1cf2d3b5f2c5a2f33ddf360c9ca22adcd628a6a57639bed453c20294177651f8,benign
157,https://mcsrrankedstats.vercel.app/,bingsearch,vercel.app,6f8e8b44d8052e35f2a88a51d55719489f213c22208e2748e2d149428083c65d,benign
158,https://next-js-creative-portfolio-website.vercel.app/,bingsearch,vercel.app,e982bd7f7acb693db47030c652f9ace2938fba6c4bd7070eff262693ff94d9f7,benign
159,https://imagealt.vercel.app/,bingsearch,vercel.app,bb8f5f0d93f6684faebf7d73a536d68da4af274c72da912e20ba283eb649d3ad,benign
160,https://spotify-judger.vercel.app/,bingsearch,vercel.app,12c2a8e0e379871820d7cb1ee51054a7ad6ba35749627047f9ae75bc23dd9cff,benign
161,https://lucky-vicky.vercel.app/,bingsearch,vercel.app,d5cb1096af92ffe11f90584900d8bbe71f80de4338f1dbe342762f86aa00fd74,benign
162,https://spo-backend.vercel.app/,bingsearch,vercel.app,3d8b7cd56e2ee89cab4b6829c8bca8eb0f857621753b092ca7ea3c965ccfc3e0,benign
163,https://jigarsable.vercel.app/,bingsearch,vercel.app,0f94617068884b33c5ad26aa99fbf86f11ee60f8cfe0461feb13d0194de8c07a,benign
164,https://discordlookup.vercel.app/,bingsearch,vercel.app,9664d1ecd8362b34f4a0692243772db64ea06e6c7829627a7df2bf2261060f8b,benign
165,https://reactjs-tiptap-editor.vercel.app/,bingsearch,vercel.app,25bf246458bf70bd17f1111decc3eb4db6489a76fb2447a2fb3c4e829e7935f2,benign
166,https://visual-ly.vercel.app/,bingsearch,vercel.app,c322e1f9cccfaff3e91fb4384e947576afc644aab0fb97e2d0e50b830abc479a,benign
167,https://cards-against-humanity-alpha.vercel.app/,bingsearch,vercel.app,522ec7ac3e311d6488270fe7db85813d6458e4f1dd32f22dc79917275c1574f9,benign
168,https://astrowind.vercel.app/,bingsearch,vercel.app,c092214063eb2cd8bfe6d6a1f2d9e880f36289a2c4b89e173d7d9d6e2cd22dff,benign
169,https://jntuhresults.vercel.app/,bingsearch,vercel.app,1c2627893f2a70d0a35ccabf54d0d5f773267d09e901511baba81a11c9d61d65,benign
170,https://explain-paper.vercel.app/,bingsearch,vercel.app,c75dcb5a359117e2634de20787a7ff94123c8ee8bdcd1fdb335cc2e26f2e298e,benign
171,https://windmill-dashboard.vercel.app/,bingsearch,vercel.app,706baa723ae3aa0160ca9c6190174ce4ee3a70fbe3055a0c146a938f84381879,benign
172,http://ec2-54-87-57-223.compute-1.amazonaws.com/profile/pittsburgh-pa/ted-thompson-heating-cooling-3844152,commoncrawl,amazonaws.com,c53456420026ae2b7abde21d534711134fea04ee078d7b406dfa841d3ae6abbc,benign
173,http://ec2-35-176-91-154.eu-west-2.compute.amazonaws.com/event/m-1931/,commoncrawl,amazonaws.com,24b0cc7b78631152453e520a36787646051f42f686fa0713d74b4c20744ef617,benign
174,https://ec2-18-196-47-84.eu-central-1.compute.amazonaws.com/aushilfsjobs/gomaringen,commoncrawl,amazonaws.com,a51f066b7ebe4b6e0db8029282cd20477a606f1a1871755c15dcacca63169502,benign
175,https://ec2-34-193-34-229.compute-1.amazonaws.com/user-quizzes/1489202/panstwa-lezace-nad-morzem-banda,commoncrawl,amazonaws.com,bc1be7885fa6aa29650aa4ca63c2f9813ad037599bc9e83cebdb6159bd0ff936,benign
176,http://ec2-13-228-82-236.ap-southeast-1.compute.amazonaws.com/mediagallery/niosh-in-the-news/itemlist/user/999-2021-06-18-14-16-48?start=50,commoncrawl,amazonaws.com,d1f146985835cdb9361faa6c0323a065949219fa37aa424c182df18db9db42b9,benign
177,https://ec2-3-90-129-227.compute-1.amazonaws.com/places/tags/corporate-events/?sort_by=rating_count_desc,commoncrawl,amazonaws.com,ee8abd6be153f388572928982376bb92375f4dae12c280a81114d20b16f9d1d9,benign
178,https://garb-web-lb-372316377.us-east-1.elb.amazonaws.com/team/category/crew-socks/?su=kindercare-learning-centers-portland-or,commoncrawl,amazonaws.com,d3fcedaae182d2b7dcb0dda90c8fe8d8c553cf27678d91511764d47214e4a1bd,benign
